animal	Heat	trtgrp	time
13	2.63	2	921
13	2.11	2	928.5
13	2.03	2	936
13	2.09	2	943.5
13	2.01	2	951
13	2.15	2	957
13	2.21	2	964.5
13	2.02	2	972
13	1.88	2	979.5
13	2.22	2	987
13	2.02	2	993
13	2.6	2	1000.5
13	2.63	2	1008
13	3.08	2	1015.5
13	2.27	2	1023
13	2.32	2	1029
13	2.5	2	1036.5
13	2.37	2	1044
13	2.36	2	1051.5
13	2.15	2	1059
13	2.27	2	1065
13	2.3	2	1072.5
13	2.28	2	1080
13	3.04	2	1087.5
13	2.1	2	1095
13	2.47	2	1101
13	2.16	2	1108.5
13	2.06	2	1116
13	2.14	2	1123.5
13	2.53	2	1131
13	2.43	2	1137
13	2.55	2	1144.5
13	2.17	2	1152
13	2.28	2	1159.5
13	2.34	2	1167
13	2.32	2	1173
13	2.24	2	1180.5
13	2.28	2	1188
13	2.87	2	1195.5
13	2.65	2	1203
13	2.82	2	1209
13	2.61	2	1216.5
13	2.31	2	1224
13	2.58	2	1231.5
13	2.13	2	1239
13	2.02	2	1245
13	2.09	2	1252.5
13	2.29	2	1260
13	2.15	2	1267.5
13	2.2	2	1275
13	2.24	2	1281
13	2.16	2	1288.5
13	2.14	2	1296
13	3.1	2	1303.5
13	2.73	2	1311
13	3.4	2	1317
13	2.9	2	1324.5
13	2.33	2	1332
13	2.41	2	1339.5
13	2.51	2	1347
13	2.52	2	1353
13	2.23	2	1360.5
13	2.83	2	1368
13	2.4	2	1375.5
13	2.2	2	1383
13	3.11	2	1389
13	2.63	2	1396.5
13	2.48	2	1404
14	2.88	2	0
14	2.59	2	7.5
14	3.5	2	15
14	2.51	2	22.5
14	2.9	2	28.5
14	2.75	2	36
14	2.23	2	43.5
14	2.22	2	51
14	2.55	2	58.5
14	2.69	2	64.5
14	2.83	2	72
14	2.55	2	79.5
14	2.2	2	87
14	2.67	2	94.5
14	2.51	2	100.5
14	2.18	2	108
14	2.08	2	115.5
14	2.11	2	123
14	2.15	2	130.5
14	2.38	2	136.5
14	2.18	2	144
14	2.46	2	151.5
14	2.44	2	159
14	2.8	2	166.5
14	3.1	2	172.5
14	2.83	2	180
14	2.24	2	187.5
14	2.06	2	195
14	1.97	2	202.5
14	2.24	2	208.5
14	2.13	2	216
14	1.87	2	223.5
14	2.04	2	231
14	2.3	2	238.5
14	2.73	2	244.5
14	2.39	2	252
14	2.74	2	259.5
14	2.61	2	267
14	2.49	2	274.5
14	2.94	2	280.5
14	2.72	2	288
14	2.5	2	295.5
14	2.44	2	303
14	2.16	2	310.5
14	2.16	2	316.5
14	2.06	2	324
14	2.12	2	331.5
14	2.05	2	339
14	1.95	2	346.5
14	1.98	2	352.5
14	2.18	2	360
14	2.51	2	367.5
14	2.39	2	375
14	2.82	2	382.5
14	2.51	2	388.5
14	2.15	2	396
14	2.81	2	403.5
14	2.86	2	411
14	2.21	2	418.5
14	2.28	2	424.5
14	2.15	2	432
14	2.02	2	439.5
14	2.13	2	447
14	1.99	2	454.5
14	1.98	2	460.5
14	2.08	2	468
14	2.01	2	475.5
14	2.06	2	483
14	2.01	2	490.5
14	2.25	2	496.5
14	2.47	2	504
14	2.88	2	511.5
14	2.5	2	519
14	2.24	2	526.5
14	2.05	2	532.5
14	2.12	2	540
14	1.97	2	547.5
14	2	2	555
14	1.97	2	562.5
14	2.33	2	568.5
14	1.93	2	576
14	2.4	2	583.5
14	1.97	2	591
14	1.9	2	598.5
14	1.87	2	604.5
14	2.19	2	612
14	1.97	2	619.5
14	1.82	2	627
14	2.17	2	634.5
14	2.5	2	640.5
14	2.15	2	648
14	1.92	2	655.5
14	1.89	2	663
14	1.86	2	670.5
14	1.91	2	676.5
14	2.01	2	684
14	1.7	2	691.5
14	1.66	2	699
14	2.09	2	706.5
14	2.32	2	712.5
14	2.4	2	720
14	2.51	2	727.5
14	2.02	2	735
14	1.75	2	742.5
14	1.98	2	748.5
14	1.8	2	756
14	1.66	2	763.5
14	1.65	2	771
14	1.66	2	778.5
14	1.73	2	784.5
14	1.81	2	792
14	1.63	2	799.5
14	1.68	2	807
14	1.72	2	814.5
14	1.67	2	820.5
14	1.66	2	828
14	1.59	2	835.5
14	1.69	2	843
14	1.66	2	850.5
14	1.64	2	856.5
14	1.63	2	864
14	1.61	2	871.5
14	1.51	2	879
14	1.57	2	886.5
14	1.83	2	892.5
14	2.41	2	900
14	2.36	2	907.5
14	2.64	2	915
14	2.26	2	922.5
14	1.98	2	928.5
14	2	2	936
14	1.83	2	943.5
14	1.81	2	951
14	1.98	2	958.5
14	1.74	2	964.5
14	1.86	2	972
14	1.86	2	979.5
14	1.91	2	987
14	1.62	2	994.5
14	1.75	2	1000.5
14	1.64	2	1008
14	1.82	2	1015.5
14	1.68	2	1023
14	1.75	2	1030.5
14	1.61	2	1036.5
14	1.85	2	1044
14	1.68	2	1051.5
14	1.66	2	1059
14	1.6	2	1066.5
14	1.69	2	1072.5
14	1.66	2	1080
14	1.52	2	1087.5
14	1.67	2	1095
14	1.66	2	1102.5
14	1.64	2	1108.5
14	1.63	2	1116
14	1.61	2	1123.5
14	1.64	2	1131
14	1.4	2	1138.5
14	2.12	2	1144.5
14	2.54	2	1152
14	2.64	2	1159.5
14	2.48	2	1167
14	2.88	2	1174.5
14	2.74	2	1180.5
14	2.53	2	1188
14	2.5	2	1195.5
14	2.47	2	1203
14	2.09	2	1210.5
14	2.73	2	1216.5
14	2.42	2	1224
14	2.47	2	1231.5
14	2.1	2	1239
14	1.93	2	1246.5
14	2.03	2	1252.5
14	2.28	2	1260
14	2.63	2	1267.5
14	2.37	2	1275
14	2.34	2	1282.5
14	2.1	2	1288.5
14	2.53	2	1296
14	2.83	2	1303.5
14	2.36	2	1311
14	2	2	1318.5
14	2.12	2	1324.5
14	2.07	2	1332
14	1.9	2	1339.5
14	2.15	2	1347
14	2	2	1354.5
14	2.5	2	1360.5
14	2.71	2	1368
14	2.75	2	1375.5
14	2.63	2	1383
14	2.22	2	1390.5
14	1.92	2	1396.5
14	2.04	2	1404
15	3.18	2	0
15	2.78	2	7.5
15	2.26	2	15
15	2.93	2	22.5
15	2.74	2	28.5
15	2.7	2	36
15	2.23	2	43.5
15	2.87	2	51
15	2.64	2	58.5
15	3.12	2	64.5
15	2.57	2	72
15	2.19	2	79.5
15	2.23	2	87
15	1.99	2	94.5
15	2.32	2	100.5
15	2.05	2	108
15	1.9	2	115.5
15	2.09	2	123
15	2.11	2	130.5
15	2.52	2	136.5
15	2.22	2	144
15	2.17	2	151.5
15	2.18	2	159
15	1.98	2	166.5
15	2.09	2	172.5
15	2.24	2	180
15	1.9	2	187.5
15	2.65	2	195
15	2.77	2	202.5
15	2.32	2	208.5
15	3.01	2	216
15	2.98	2	223.5
15	2.03	2	231
15	2.17	2	238.5
15	2.19	2	244.5
15	2.22	2	252
15	2.08	2	259.5
15	2.08	2	267
15	1.98	2	274.5
15	2.07	2	280.5
15	2.31	2	288
15	2.14	2	295.5
15	2.01	2	303
15	1.98	2	310.5
15	2.06	2	316.5
15	1.99	2	324
15	2.36	2	331.5
15	2.68	2	339
15	2.76	2	346.5
15	2.97	2	352.5
15	2.24	2	360
15	2.28	2	367.5
15	2.31	2	375
15	1.91	2	382.5
15	2.05	2	388.5
15	1.93	2	396
15	2.04	2	403.5
15	1.8	2	411
15	1.69	2	418.5
15	2.15	2	424.5
15	2.06	2	432
15	2.22	2	439.5
15	3.13	2	447
15	3.01	2	454.5
15	2.59	2	460.5
15	3.04	2	468
15	2.89	2	475.5
15	2.86	2	483
15	2.09	2	490.5
15	2.17	2	496.5
15	2.34	2	504
15	2.14	2	511.5
15	2	2	519
15	2.07	2	526.5
15	1.97	2	532.5
15	2.04	2	540
15	1.92	2	547.5
15	1.83	2	555
15	1.75	2	562.5
15	2.07	2	568.5
15	2.06	2	576
15	1.86	2	583.5
15	1.82	2	591
15	1.62	2	598.5
15	1.79	2	604.5
15	1.87	2	612
15	1.79	2	619.5
15	1.72	2	627
15	1.66	2	634.5
15	2.24	2	640.5
15	2.59	2	648
15	2.46	2	655.5
15	2.84	2	663
15	1.98	2	670.5
15	2.05	2	676.5
15	2.05	2	684
15	2	2	691.5
15	1.84	2	699
15	1.75	2	706.5
15	1.87	2	712.5
15	1.98	2	720
15	1.78	2	727.5
15	1.64	2	735
15	1.9	2	742.5
15	1.97	2	748.5
15	1.94	2	756
15	1.71	2	763.5
15	1.62	2	771
15	1.55	2	778.5
15	1.88	2	784.5
15	1.87	2	792
15	1.7	2	799.5
15	1.63	2	807
15	1.47	2	814.5
15	1.71	2	820.5
15	1.96	2	828
15	1.71	2	835.5
15	2.25	2	843
15	2.39	2	850.5
15	2.71	2	856.5
15	2.61	2	864
15	2.87	2	871.5
15	2.6	2	879
15	2.31	2	886.5
15	2.26	2	892.5
15	2.17	2	900
15	1.98	2	907.5
15	1.91	2	915
15	1.8	2	922.5
15	2.26	2	928.5
15	1.96	2	936
15	1.95	2	943.5
15	1.97	2	951
15	1.7	2	958.5
15	1.84	2	964.5
15	1.87	2	972
15	1.79	2	979.5
15	1.61	2	987
15	1.54	2	994.5
15	2.12	2	1000.5
15	2.42	2	1008
15	2.88	2	1015.5
15	2.66	2	1023
15	2.76	2	1030.5
15	2.81	2	1036.5
15	2.74	2	1044
15	2.59	2	1051.5
15	2.32	2	1059
15	2.34	2	1066.5
15	2.17	2	1072.5
15	1.96	2	1080
15	2.21	2	1087.5
15	2.53	2	1095
15	2.82	2	1102.5
15	2.75	2	1108.5
15	2.86	2	1116
15	2.46	2	1123.5
15	2.03	2	1131
15	2	2	1138.5
15	1.97	2	1144.5
15	1.9	2	1152
15	2.03	2	1159.5
15	1.93	2	1167
15	1.78	2	1174.5
15	1.95	2	1180.5
15	1.99	2	1188
15	2.12	2	1195.5
15	2.52	2	1203
15	2.01	2	1210.5
15	2.07	2	1216.5
15	1.85	2	1224
15	2.63	2	1231.5
15	2.86	2	1239
15	2.54	2	1246.5
15	3.07	2	1252.5
15	2.44	2	1260
15	2.16	2	1267.5
15	2.2	2	1275
15	2.14	2	1282.5
15	2.11	2	1288.5
15	2.44	2	1296
15	2.07	2	1303.5
15	2.04	2	1311
15	1.91	2	1318.5
15	1.97	2	1324.5
15	2.07	2	1332
15	1.95	2	1339.5
15	1.98	2	1347
15	2.43	2	1354.5
15	2.74	2	1360.5
15	2.89	2	1368
15	3.55	2	1375.5
15	3.1	2	1383
15	3.18	2	1390.5
15	2.51	2	1396.5
16	2.2	2	0
16	2.63	2	7.5
16	2.73	2	15
16	3.15	2	22.5
16	3.38	2	30
16	3.15	2	36
16	2.37	2	43.5
16	2.18	2	51
16	2.24	2	58.5
16	3.1	2	66
16	3.03	2	72
16	3.42	2	79.5
16	3.21	2	87
16	2.34	2	94.5
16	2.27	2	102
16	2.37	2	108
16	2.51	2	115.5
16	3.55	2	123
16	2.73	2	130.5
16	2.09	2	138
16	2.32	2	144
16	2.49	2	151.5
16	2.4	2	159
16	2.29	2	166.5
16	2.18	2	174
16	2.33	2	180
16	2.93	2	187.5
16	2.84	2	195
16	3.15	2	202.5
16	2.87	2	210
16	3.21	2	216
16	3.06	2	223.5
16	2.39	2	231
16	2.89	2	238.5
16	3.4	2	246
16	3.59	2	252
16	2.38	2	259.5
16	2.36	2	267
16	2.24	2	274.5
16	1.81	2	282
16	2.47	2	288
16	2.21	2	295.5
16	2.56	2	303
16	2.68	2	310.5
16	2.79	2	318
16	3.63	2	324
16	2.95	2	331.5
16	2.52	2	339
16	1.99	2	346.5
16	2.12	2	354
16	2.19	2	360
16	2.24	2	367.5
16	2.36	2	375
16	2.17	2	382.5
16	1.92	2	390
16	2.12	2	396
16	1.93	2	403.5
16	2.76	2	411
16	3.18	2	418.5
16	3.25	2	426
16	2.92	2	432
16	3.28	2	439.5
16	2.66	2	447
16	1.89	2	454.5
16	2.24	2	462
16	2.86	2	468
16	2.4	2	475.5
16	2.43	2	483
16	1.85	2	490.5
16	2.42	2	498
16	1.82	2	504
16	2.36	2	511.5
16	2.08	2	519
16	1.77	2	526.5
16	1.73	2	534
16	2.11	2	540
16	2.65	2	547.5
16	2.94	2	555
16	1.73	2	562.5
16	1.87	2	570
16	1.97	2	576
16	1.82	2	583.5
16	1.82	2	591
16	1.7	2	598.5
16	1.74	2	606
16	2.08	2	612
16	2.35	2	619.5
16	1.6	2	627
16	1.82	2	634.5
16	1.86	2	642
16	2.91	2	648
16	3.07	2	655.5
16	2.73	2	663
16	2.47	2	670.5
16	1.87	2	678
16	1.75	2	684
16	2.34	2	691.5
16	2.39	2	699
16	1.77	2	706.5
16	2.08	2	714
16	1.74	2	720
16	1.52	2	727.5
16	1.46	2	735
16	1.51	2	742.5
16	1.82	2	750
16	1.8	2	756
16	1.74	2	763.5
16	1.54	2	771
16	1.37	2	778.5
16	1.75	2	786
16	1.89	2	792
16	1.64	2	799.5
16	1.87	2	807
16	1.63	2	814.5
16	1.65	2	822
16	1.83	2	828
16	1.72	2	835.5
16	1.68	2	843
16	1.56	2	850.5
16	1.56	2	858
16	1.74	2	864
16	2.01	2	871.5
16	1.71	2	879
16	1.53	2	886.5
16	1.64	2	894
16	1.49	2	900
16	1.48	2	907.5
16	1.64	2	915
16	1.42	2	922.5
16	1.52	2	930
16	1.58	2	936
16	1.64	2	943.5
16	1.75	2	951
16	1.53	2	958.5
16	1.89	2	966
16	1.73	2	972
16	1.59	2	979.5
16	1.4	2	987
16	1.54	2	994.5
16	1.87	2	1002
16	1.78	2	1008
16	1.86	2	1015.5
16	2.66	2	1023
16	2.84	2	1030.5
16	3.17	2	1038
16	2.71	2	1044
16	2.73	2	1051.5
16	2.42	2	1059
16	2.32	2	1066.5
16	2.19	2	1074
16	2.36	2	1080
16	1.93	2	1087.5
16	1.95	2	1095
16	2.41	2	1102.5
16	3.15	2	1110
16	2.99	2	1116
16	2.66	2	1123.5
16	2.93	2	1131
16	2.83	2	1138.5
16	2.14	2	1146
16	2.92	2	1152
16	2.33	2	1159.5
16	2.08	2	1167
16	2.02	2	1174.5
16	2.01	2	1182
16	2.53	2	1188
16	2.37	2	1195.5
16	3.15	2	1203
16	3.33	2	1210.5
16	2.82	2	1218
16	2.39	2	1224
16	2.07	2	1231.5
16	2.23	2	1239
16	2.52	2	1246.5
16	2.31	2	1254
16	2.17	2	1260
16	1.86	2	1267.5
16	2.06	2	1275
16	1.97	2	1282.5
16	2.03	2	1290
16	2.92	2	1296
16	2.81	2	1303.5
16	1.85	2	1311
16	2.01	2	1318.5
16	1.93	2	1326
16	2.6	2	1332
16	2.14	2	1339.5
16	1.91	2	1347
16	1.88	2	1354.5
16	1.97	2	1362
16	1.96	2	1368
16	2.02	2	1375.5
16	2.14	2	1383
16	2.82	2	1390.5
16	3.56	2	1398
17	3.32	2	0
17	3.54	2	7.5
17	3.31	2	15
17	3.9	2	21
17	4.05	2	28.5
17	3.7	2	36
17	3.35	2	43.5
17	2.84	2	51
17	2.63	2	57
17	3.14	2	64.5
17	2.71	2	72
17	2.45	2	79.5
17	2.33	2	87
17	2.26	2	93
17	2.83	2	100.5
17	2.69	2	108
17	2.76	2	115.5
17	3.14	2	123
17	2.88	2	129
17	2.54	2	136.5
17	3.37	2	144
17	2.47	2	151.5
17	2.54	2	159
17	2.87	2	165
17	3.33	2	172.5
17	2.98	2	180
17	2.41	2	187.5
17	2.93	2	195
17	3.14	2	201
17	3.28	2	208.5
17	2.56	2	216
17	2.44	2	223.5
17	2.39	2	231
17	2.37	2	237
17	2.3	2	244.5
17	2.26	2	252
17	2.42	2	259.5
17	3	2	267
17	2.97	2	273
17	2.27	2	280.5
17	2.06	2	288
17	1.93	2	295.5
17	2.14	2	303
17	2.36	2	309
17	2.08	2	316.5
17	2.17	2	324
17	2.13	2	331.5
17	2.05	2	339
17	2.02	2	345
17	2.49	2	352.5
17	2.81	2	360
17	2.95	2	367.5
17	3.04	2	375
17	3.03	2	381
17	3.01	2	388.5
17	3.28	2	396
17	2.52	2	403.5
17	2.36	2	411
17	2.45	2	417
17	2.18	2	424.5
17	2.43	2	432
17	2.17	2	439.5
17	2.09	2	447
17	2.07	2	453
17	2.01	2	460.5
17	2.51	2	468
17	2.7	2	475.5
17	2.64	2	483
17	2.85	2	489
17	2.92	2	496.5
17	2.51	2	504
17	2.21	2	511.5
17	2.13	2	519
17	2.14	2	525
17	2.02	2	532.5
17	2.13	2	540
17	2.03	2	547.5
17	2.11	2	555
17	2.08	2	561
17	2.02	2	568.5
17	2.02	2	576
17	2.03	2	583.5
17	1.9	2	591
17	2.07	2	597
17	2.03	2	604.5
17	2.43	2	612
17	2.72	2	619.5
17	2.59	2	627
17	2.22	2	633
17	2.03	2	640.5
17	1.93	2	648
17	2.17	2	655.5
17	1.93	2	663
17	2.13	2	669
17	2.08	2	676.5
17	2	2	684
17	2.02	2	691.5
17	2.13	2	699
17	2.52	2	705
17	2.56	2	712.5
17	2.34	2	720
17	2.11	2	727.5
17	2	2	735
17	1.86	2	741
17	1.88	2	748.5
17	1.9	2	756
17	1.86	2	763.5
17	2.45	2	771
17	2.08	2	777
17	1.84	2	784.5
17	1.86	2	792
17	2.18	2	799.5
17	1.98	2	807
17	1.78	2	813
17	1.81	2	820.5
17	1.97	2	828
17	1.96	2	835.5
17	1.78	2	843
17	1.8	2	849
17	1.68	2	856.5
17	1.82	2	864
17	1.94	2	871.5
17	2.21	2	879
17	1.86	2	885
17	1.89	2	892.5
17	1.77	2	900
17	1.86	2	907.5
17	1.91	2	915
17	1.89	2	921
17	2.08	2	928.5
17	1.79	2	936
17	1.75	2	943.5
17	1.81	2	951
17	1.87	2	957
17	2.22	2	964.5
17	2.69	2	972
17	2.62	2	979.5
17	2.75	2	987
17	2.18	2	993
17	2.09	2	1000.5
17	2.01	2	1008
17	2.03	2	1015.5
17	1.88	2	1023
17	2.08	2	1029
17	2.38	2	1036.5
17	1.85	2	1044
17	2.04	2	1051.5
17	2.58	2	1059
17	2.58	2	1065
17	2.47	2	1072.5
17	2.33	2	1080
17	2.11	2	1087.5
17	2.23	2	1095
17	3.11	2	1101
17	2.8	2	1108.5
17	2.75	2	1116
17	2.41	2	1123.5
17	2.32	2	1131
17	2.27	2	1137
17	2.42	2	1144.5
17	2.26	2	1152
17	2.56	2	1159.5
17	2.74	2	1167
17	3	2	1173
17	2.74	2	1180.5
17	3.25	2	1188
17	2.8	2	1195.5
17	2.82	2	1203
17	2.24	2	1209
17	2.12	2	1216.5
17	2.11	2	1224
17	2.18	2	1231.5
17	2.12	2	1239
17	2.09	2	1245
17	2.06	2	1252.5
17	2.21	2	1260
17	2.68	2	1267.5
17	3.06	2	1275
17	2.74	2	1281
17	2.8	2	1288.5
17	2.7	2	1296
17	2.72	2	1303.5
17	2.3	2	1311
17	2.46	2	1317
17	2.54	2	1324.5
17	2.7	2	1332
17	2.89	2	1339.5
17	2.4	2	1347
17	2.59	2	1353
17	2.45	2	1360.5
17	2.96	2	1368
17	3.09	2	1375.5
17	2.49	2	1383
17	2.35	2	1389
17	2.4	2	1396.5
17	2.83	2	1404
18	3.43	2	0
18	3.6	2	7.5
18	3.67	2	15
18	2.91	2	22.5
18	3.21	2	28.5
18	2.61	2	36
18	3.19	2	43.5
18	3.04	2	51
18	3.14	2	58.5
18	2.89	2	64.5
18	2.91	2	72
18	2.41	2	79.5
18	2.63	2	87
18	2.19	2	94.5
18	2.56	2	100.5
18	2.11	2	108
18	2.16	2	115.5
18	2.07	2	123
18	2.3	2	130.5
18	2.28	2	136.5
18	2.71	2	144
18	2.16	2	151.5
18	2.01	2	159
18	1.97	2	166.5
18	1.95	2	172.5
18	2.35	2	180
18	2.69	2	187.5
18	2.11	2	195
18	2.64	2	202.5
18	2.62	2	208.5
18	2.89	2	216
18	2.25	2	223.5
18	2.11	2	231
18	2.1	2	238.5
18	2.05	2	244.5
18	2.35	2	252
18	3.01	2	259.5
18	3.2	2	267
18	3.2	2	274.5
18	2.75	2	280.5
18	2.36	2	288
18	2.74	2	295.5
18	2.97	2	303
18	2.56	2	310.5
18	2.4	2	316.5
18	2.1	2	324
18	2.82	2	331.5
18	2.5	2	339
18	2.95	2	346.5
18	2.3	2	352.5
18	2.26	2	360
18	2.89	2	367.5
18	2.75	2	375
18	2.05	2	382.5
18	2	2	388.5
18	2.02	2	396
18	2.02	2	403.5
18	1.96	2	411
18	2.08	2	418.5
18	2.05	2	424.5
18	2.46	2	432
18	2.76	2	439.5
18	2.72	2	447
18	2.62	2	454.5
18	2.71	2	460.5
18	2.2	2	468
18	2.06	2	475.5
18	2.06	2	483
18	1.82	2	490.5
18	2.04	2	496.5
18	1.96	2	504
18	1.87	2	511.5
18	1.89	2	519
18	1.83	2	526.5
18	1.8	2	532.5
18	1.74	2	540
18	2.01	2	547.5
18	2.16	2	555
18	2.25	2	562.5
18	2.4	2	568.5
18	2.41	2	576
18	2.34	2	583.5
18	2.28	2	591
18	2.08	2	598.5
18	2	2	604.5
18	1.93	2	612
18	1.72	2	619.5
18	1.85	2	627
18	1.76	2	634.5
18	1.8	2	640.5
18	1.7	2	648
18	1.94	2	655.5
18	2.37	2	663
18	1.83	2	670.5
18	1.68	2	676.5
18	1.68	2	684
18	1.65	2	691.5
18	2.05	2	699
18	1.66	2	706.5
18	1.69	2	712.5
18	1.82	2	720
18	1.59	2	727.5
18	1.81	2	735
18	1.66	2	742.5
18	1.73	2	748.5
18	1.57	2	756
18	1.65	2	763.5
18	1.71	2	771
18	1.63	2	778.5
18	1.58	2	784.5
18	1.98	2	792
18	2.16	2	799.5
18	2.39	2	807
18	2.08	2	814.5
18	1.89	2	820.5
18	1.69	2	828
18	1.64	2	835.5
18	1.84	2	843
18	1.75	2	850.5
18	1.66	2	856.5
18	1.64	2	864
18	1.7	2	871.5
18	1.65	2	879
18	1.67	2	886.5
18	1.78	2	892.5
18	1.65	2	900
18	1.65	2	907.5
18	1.84	2	915
18	1.6	2	922.5
18	1.69	2	928.5
18	1.59	2	936
18	1.53	2	943.5
18	1.61	2	951
18	1.62	2	958.5
18	1.46	2	964.5
18	1.62	2	972
18	1.6	2	979.5
18	1.92	2	987
18	2.31	2	994.5
18	2.23	2	1000.5
18	1.65	2	1008
18	1.76	2	1015.5
18	1.72	2	1023
18	1.67	2	1030.5
18	1.51	2	1036.5
18	1.81	2	1044
18	1.68	2	1051.5
18	1.66	2	1059
18	1.69	2	1066.5
18	1.71	2	1072.5
18	1.83	2	1080
18	1.63	2	1087.5
18	1.71	2	1095
18	2.38	2	1102.5
18	2.48	2	1108.5
18	2.61	2	1116
18	2.52	2	1123.5
18	2.79	2	1131
18	2.77	2	1138.5
18	2.66	2	1144.5
18	2.39	2	1152
18	2.16	2	1159.5
18	2.85	2	1167
18	2.58	2	1174.5
18	2.67	2	1180.5
18	1.9	2	1188
18	2	2	1195.5
18	1.99	2	1203
18	1.92	2	1210.5
18	2.45	2	1216.5
18	2.8	2	1224
18	2.84	2	1231.5
18	2.29	2	1239
18	2.41	2	1246.5
18	2.15	2	1252.5
18	2.42	2	1260
18	1.53	2	1267.5
18	2.11	2	1275
18	2.27	2	1282.5
18	2.18	2	1288.5
18	1.99	2	1296
18	2.5	2	1303.5
18	2.66	2	1311
18	2.45	2	1318.5
18	2.19	2	1324.5
18	2.36	2	1332
18	2.03	2	1339.5
18	2.1	2	1347
18	1.99	2	1354.5
18	1.78	2	1360.5
18	2.28	2	1368
18	2.57	2	1375.5
18	3.12	2	1383
18	2.94	2	1390.5
18	2.66	2	1396.5
18	2.56	2	1404
